tiempo,Em_Mt,id_futuro
2043,-38.49451077,id_futuro_41
2044,-50.41472199,id_futuro_41
2045,-50.04189105,id_futuro_41
2046,-45.67640394,id_futuro_41
2047,-42.56539618,id_futuro_41
2048,-47.22740258,id_futuro_41
2049,-40.54478557,id_futuro_41
2050,-53.85581528,id_futuro_41
1990,-63.33224044,id_futuro_42
1991,-59.66992548,id_futuro_42
1992,-60.49756132,id_futuro_42
1993,-60.40270355,id_futuro_42
1994,-60.25809117,id_futuro_42
1995,-61.97127834,id_futuro_42
1996,-58.85718517,id_futuro_42
1997,-61.55841522,id_futuro_42
1998,-45.21235093,id_futuro_42
1999,-57.66985938,id_futuro_42
2000,-65.94570942,id_futuro_42
2001,-66.57002968,id_futuro_42
2002,-56.9177178,id_futuro_42
2003,-69.35342554,id_futuro_42
2004,-64.22017798,id_futuro_42
2005,-63.16781914,id_futuro_42
2006,-65.86464056,id_futuro_42
2007,-54.83547569,id_futuro_42
2008,-54.56990956,id_futuro_42
2009,-57.67206523,id_futuro_42
2010,-64.49615671,id_futuro_42
2011,-59.04463864,id_futuro_42
2012,-58.1032636,id_futuro_42
2013,-64.77339325,id_futuro_42
2014,-56.90301891,id_futuro_42
2015,-46.55264505,id_futuro_42
2016,-60.61134026,id_futuro_42
2017,13.47715115,id_futuro_42
2018,-50.41284301,id_futuro_42
2019,-48.00690099,id_futuro_42
2020,-49.53094698,id_futuro_42
2021,-55.00246327,id_futuro_42
2022,-53.20226173,id_futuro_42
2023,-54.9226618,id_futuro_42
2024,-54.316993,id_futuro_42
2025,-46.46478658,id_futuro_42
2026,-55.82711066,id_futuro_42
2027,-54.12740762,id_futuro_42
2028,-44.51351824,id_futuro_42
2029,-40.73616368,id_futuro_42
2030,-46.17131966,id_futuro_42
2031,-55.79590032,id_futuro_42
2032,-55.70031058,id_futuro_42
2033,-47.65994739,id_futuro_42
2034,-45.03094013,id_futuro_42
2035,-34.11034555,id_futuro_42
2036,-45.75354208,id_futuro_42
2037,-50.77768962,id_futuro_42
2038,-57.3181539,id_futuro_42
2039,-46.62191786,id_futuro_42
2040,-56.48258755,id_futuro_42
2041,-47.5928703,id_futuro_42
2042,-50.94200007,id_futuro_42
2043,-49.68940949,id_futuro_42
2044,-58.94160469,id_futuro_42
2045,-60.63436576,id_futuro_42
2046,-49.64290986,id_futuro_42
2047,-59.58362792,id_futuro_42
2048,-56.81213966,id_futuro_42
2049,-60.73414593,id_futuro_42
2050,-63.80031233,id_futuro_42
1990,-63.33224044,id_futuro_43
1991,-59.66992548,id_futuro_43
1992,-60.49756132,id_futuro_43
1993,-60.40270355,id_futuro_43
1994,-60.25809117,id_futuro_43
1995,-61.97127834,id_futuro_43
1996,-58.85718517,id_futuro_43
1997,-61.55841522,id_futuro_43
1998,-45.21235093,id_futuro_43
1999,-57.66985938,id_futuro_43
2000,-65.94570942,id_futuro_43
2001,-66.57002968,id_futuro_43
2002,-56.9177178,id_futuro_43
2003,-69.35342554,id_futuro_43
2004,-64.22017798,id_futuro_43
2005,-63.16781914,id_futuro_43
2006,-65.86464056,id_futuro_43
2007,-54.83547569,id_futuro_43
2008,-54.56990956,id_futuro_43
2009,-57.67206523,id_futuro_43
2010,-64.49615671,id_futuro_43
2011,-59.04463864,id_futuro_43
2012,-58.1032636,id_futuro_43
2013,-64.77339325,id_futuro_43
2014,-56.90301891,id_futuro_43
2015,-46.55264505,id_futuro_43
2016,-60.61134026,id_futuro_43
2017,13.47715115,id_futuro_43
2018,-50.41284301,id_futuro_43
2019,-48.00690099,id_futuro_43
2020,-49.53094698,id_futuro_43
2021,-52.746646,id_futuro_43
2022,-32.99582782,id_futuro_43
2023,-43.53377082,id_futuro_43
2024,-53.15180106,id_futuro_43
2025,-45.26830104,id_futuro_43
2026,-42.96592465,id_futuro_43
2027,28.27264121,id_futuro_43
2028,-47.49957717,id_futuro_43
2029,-43.13912192,id_futuro_43
2030,-36.76343565,id_futuro_43
2031,-38.30476797,id_futuro_43
2032,-51.9641692,id_futuro_43
2033,-45.98255491,id_futuro_43
2034,-50.77012473,id_futuro_43
2035,-40.57101917,id_futuro_43
2036,-52.7055208,id_futuro_43
2037,-51.36811933,id_futuro_43
2038,-48.66524036,id_futuro_43
2039,-52.41292201,id_futuro_43
2040,-47.98193888,id_futuro_43
2041,-51.69548482,id_futuro_43
2042,-51.30948856,id_futuro_43
2043,-48.48897301,id_futuro_43
2044,-54.41364991,id_futuro_43
2045,-45.71214911,id_futuro_43
2046,-44.31485768,id_futuro_43
2047,-54.04782456,id_futuro_43
2048,-51.48153776,id_futuro_43
2049,-54.35479888,id_futuro_43
2050,-46.24155797,id_futuro_43
1990,-63.33224044,id_futuro_44
1991,-59.66992548,id_futuro_44
1992,-60.49756132,id_futuro_44
1993,-60.40270355,id_futuro_44
1994,-60.25809117,id_futuro_44
1995,-61.97127834,id_futuro_44
1996,-58.85718517,id_futuro_44
1997,-61.55841522,id_futuro_44
1998,-45.21235093,id_futuro_44
1999,-57.66985938,id_futuro_44
2000,-65.94570942,id_futuro_44
2001,-66.57002968,id_futuro_44
2002,-56.9177178,id_futuro_44
2003,-69.35342554,id_futuro_44
2004,-64.22017798,id_futuro_44
2005,-63.16781914,id_futuro_44
2006,-65.86464056,id_futuro_44
2007,-54.83547569,id_futuro_44
2008,-54.56990956,id_futuro_44
2009,-57.67206523,id_futuro_44
2010,-64.49615671,id_futuro_44
2011,-59.04463864,id_futuro_44
2012,-58.1032636,id_futuro_44
2013,-64.77339325,id_futuro_44
2014,-56.90301891,id_futuro_44
2015,-46.55264505,id_futuro_44
2016,-60.61134026,id_futuro_44
2017,13.47715115,id_futuro_44
2018,-50.41284301,id_futuro_44
2019,-48.00690099,id_futuro_44
2020,-49.53094698,id_futuro_44
2021,-47.02761985,id_futuro_44
2022,-54.87043545,id_futuro_44
2023,-52.81200852,id_futuro_44
2024,-54.38049476,id_futuro_44
2025,-54.93374048,id_futuro_44
2026,-46.41113303,id_futuro_44
2027,-51.27991457,id_futuro_44
2028,-47.72023331,id_futuro_44
2029,-52.73555015,id_futuro_44
2030,-52.92368591,id_futuro_44
2031,-51.25105768,id_futuro_44
2032,-51.28121433,id_futuro_44
2033,-54.95836508,id_futuro_44
2034,-40.3660188,id_futuro_44
2035,-52.8212473,id_futuro_44
2036,-42.33931129,id_futuro_44
2037,-47.31832102,id_futuro_44
2038,-51.65527295,id_futuro_44
2039,-51.4400039,id_futuro_44
2040,-54.00095305,id_futuro_44
2041,-40.39786275,id_futuro_44
2042,-54.11121956,id_futuro_44
2043,-54.03591196,id_futuro_44
2044,-51.30691643,id_futuro_44
2045,-51.2602693,id_futuro_44
2046,-54.66437936,id_futuro_44
2047,-52.98227145,id_futuro_44
2048,-55.68000115,id_futuro_44
2049,-50.46729993,id_futuro_44
2050,-49.2161574,id_futuro_44
1990,-63.33224044,id_futuro_45
1991,-59.66992548,id_futuro_45
1992,-60.49756132,id_futuro_45
1993,-60.40270355,id_futuro_45
1994,-60.25809117,id_futuro_45
1995,-61.97127834,id_futuro_45
1996,-58.85718517,id_futuro_45
1997,-61.55841522,id_futuro_45
1998,-45.21235093,id_futuro_45
1999,-57.66985938,id_futuro_45
2000,-65.94570942,id_futuro_45
2001,-66.57002968,id_futuro_45
2002,-56.9177178,id_futuro_45
2003,-69.35342554,id_futuro_45
2004,-64.22017798,id_futuro_45
2005,-63.16781914,id_futuro_45
2006,-65.86464056,id_futuro_45
2007,-54.83547569,id_futuro_45
2008,-54.56990956,id_futuro_45
2009,-57.67206523,id_futuro_45
2010,-64.49615671,id_futuro_45
2011,-59.04463864,id_futuro_45
2012,-58.1032636,id_futuro_45
2013,-64.77339325,id_futuro_45
2014,-56.90301891,id_futuro_45
2015,-46.55264505,id_futuro_45
2016,-60.61134026,id_futuro_45
2017,13.47715115,id_futuro_45
2018,-50.41284301,id_futuro_45
2019,-48.00690099,id_futuro_45
2020,-49.53094698,id_futuro_45
2021,-51.828255,id_futuro_45
2022,-54.03887482,id_futuro_45
2023,-53.49935075,id_futuro_45
2024,-38.4963319,id_futuro_45
2025,-52.89297459,id_futuro_45
2026,-52.93566437,id_futuro_45
2027,-51.98924925,id_futuro_45
2028,-51.14047951,id_futuro_45
2029,-40.31642586,id_futuro_45
2030,-49.16131673,id_futuro_45
2031,-48.34944728,id_futuro_45
2032,-47.3259417,id_futuro_45
2033,-47.84817265,id_futuro_45
2034,-48.49491091,id_futuro_45
2035,-41.41386245,id_futuro_45
2036,-48.01055089,id_futuro_45
2037,-36.80085724,id_futuro_45
2038,-36.9269206,id_futuro_45
2039,-48.79891437,id_futuro_45
2040,-33.44767366,id_futuro_45
2041,-35.26995082,id_futuro_45
2042,22.7500123,id_futuro_45
2043,-47.42444584,id_futuro_45
2044,-47.16107441,id_futuro_45
2045,-35.77924612,id_futuro_45
2046,-48.17875577,id_futuro_45
2047,-45.86986588,id_futuro_45
2048,-46.23101995,id_futuro_45
2049,-44.27249577,id_futuro_45
2050,-40.3011822,id_futuro_45
1990,-63.33224044,id_futuro_46
1991,-59.66992548,id_futuro_46
1992,-60.49756132,id_futuro_46
1993,-60.40270355,id_futuro_46
1994,-60.25809117,id_futuro_46
1995,-61.97127834,id_futuro_46
1996,-58.85718517,id_futuro_46
1997,-61.55841522,id_futuro_46
1998,-45.21235093,id_futuro_46
1999,-57.66985938,id_futuro_46
2000,-65.94570942,id_futuro_46
2001,-66.57002968,id_futuro_46
2002,-56.9177178,id_futuro_46
2003,-69.35342554,id_futuro_46
2004,-64.22017798,id_futuro_46
2005,-63.16781914,id_futuro_46
2006,-65.86464056,id_futuro_46
2007,-54.83547569,id_futuro_46
2008,-54.56990956,id_futuro_46
2009,-57.67206523,id_futuro_46
2010,-64.49615671,id_futuro_46
2011,-59.04463864,id_futuro_46
2012,-58.1032636,id_futuro_46
2013,-64.77339325,id_futuro_46
2014,-56.90301891,id_futuro_46
2015,-46.55264505,id_futuro_46
2016,-60.61134026,id_futuro_46
2017,13.47715115,id_futuro_46
2018,-50.41284301,id_futuro_46
2019,-48.00690099,id_futuro_46
2020,-49.53094698,id_futuro_46
2021,-44.32330837,id_futuro_46
2022,-54.07910432,id_futuro_46
2023,-54.9417746,id_futuro_46
2024,-8.473233821,id_futuro_46
2025,-45.06292359,id_futuro_46
2026,-52.96201969,id_futuro_46
2027,-55.07501456,id_futuro_46
2028,-43.66535,id_futuro_46
2029,-47.65285678,id_futuro_46
2030,-55.97179891,id_futuro_46
2031,-48.25040001,id_futuro_46
2032,-45.971963,id_futuro_46
2033,-47.62561879,id_futuro_46
2034,-43.72625049,id_futuro_46
2035,-45.86668388,id_futuro_46
2036,-50.17632192,id_futuro_46
2037,-58.80035682,id_futuro_46
2038,-58.48849097,id_futuro_46
2039,-56.65254185,id_futuro_46
2040,-56.16542582,id_futuro_46
2041,-48.79531767,id_futuro_46
2042,-58.61046832,id_futuro_46
2043,-54.49165213,id_futuro_46
2044,-55.40077448,id_futuro_46
2045,-61.29758968,id_futuro_46
2046,-55.14086496,id_futuro_46
2047,26.90337042,id_futuro_46
2048,-63.59758121,id_futuro_46
2049,-64.18608172,id_futuro_46
2050,-66.32714447,id_futuro_46
1990,-63.33224044,id_futuro_47
1991,-59.66992548,id_futuro_47
1992,-60.49756132,id_futuro_47
1993,-60.40270355,id_futuro_47
1994,-60.25809117,id_futuro_47
1995,-61.97127834,id_futuro_47
1996,-58.85718517,id_futuro_47
1997,-61.55841522,id_futuro_47
1998,-45.21235093,id_futuro_47
1999,-57.66985938,id_futuro_47
2000,-65.94570942,id_futuro_47
2001,-66.57002968,id_futuro_47
2002,-56.9177178,id_futuro_47
2003,-69.35342554,id_futuro_47
2004,-64.22017798,id_futuro_47
2005,-63.16781914,id_futuro_47
2006,-65.86464056,id_futuro_47
2007,-54.83547569,id_futuro_47
2008,-54.56990956,id_futuro_47
2009,-57.67206523,id_futuro_47
2010,-64.49615671,id_futuro_47
2011,-59.04463864,id_futuro_47
2012,-58.1032636,id_futuro_47
2013,-64.77339325,id_futuro_47
2014,-56.90301891,id_futuro_47
2015,-46.55264505,id_futuro_47
2016,-60.61134026,id_futuro_47
2017,13.47715115,id_futuro_47
2018,-50.41284301,id_futuro_47
2019,-48.00690099,id_futuro_47
2020,-49.53094698,id_futuro_47
2021,-53.95995753,id_futuro_47
2022,-42.11926749,id_futuro_47
2023,-51.60946446,id_futuro_47
2024,-46.13773496,id_futuro_47
2025,-49.75566828,id_futuro_47
2026,-44.89481385,id_futuro_47
2027,-53.09448202,id_futuro_47
2028,-50.79067343,id_futuro_47
2029,-37.94612492,id_futuro_47
2030,-50.82669163,id_futuro_47
2031,-50.79950016,id_futuro_47
2032,-43.4146724,id_futuro_47
2033,-36.16520017,id_futuro_47
2034,-48.99655435,id_futuro_47
2035,-49.50335743,id_futuro_47
2036,-42.92183749,id_futuro_47
2037,-51.7594526,id_futuro_47
2038,-51.81149697,id_futuro_47
2039,-37.47817188,id_futuro_47
2040,15.86782928,id_futuro_47
2041,-48.93638259,id_futuro_47
2042,-43.72890639,id_futuro_47
2043,-41.95350496,id_futuro_47
2044,-49.02905785,id_futuro_47
2045,-50.97694295,id_futuro_47
2046,-49.84960909,id_futuro_47
2047,28.15188066,id_futuro_47
2048,-51.57410319,id_futuro_47
2049,-48.54117752,id_futuro_47
2050,-36.85397869,id_futuro_47
1990,-63.33224044,id_futuro_48
1991,-59.66992548,id_futuro_48
1992,-60.49756132,id_futuro_48
1993,-60.40270355,id_futuro_48
1994,-60.25809117,id_futuro_48
1995,-61.97127834,id_futuro_48
1996,-58.85718517,id_futuro_48
1997,-61.55841522,id_futuro_48
1998,-45.21235093,id_futuro_48
1999,-57.66985938,id_futuro_48
2000,-65.94570942,id_futuro_48
2001,-66.57002968,id_futuro_48
2002,-56.9177178,id_futuro_48
2003,-69.35342554,id_futuro_48
2004,-64.22017798,id_futuro_48
2005,-63.16781914,id_futuro_48
2006,-65.86464056,id_futuro_48
2007,-54.83547569,id_futuro_48
2008,-54.56990956,id_futuro_48
2009,-57.67206523,id_futuro_48
2010,-64.49615671,id_futuro_48
2011,-59.04463864,id_futuro_48
2012,-58.1032636,id_futuro_48
2013,-64.77339325,id_futuro_48
2014,-56.90301891,id_futuro_48
2015,-46.55264505,id_futuro_48
2016,-60.61134026,id_futuro_48
2017,13.47715115,id_futuro_48
2018,-50.41284301,id_futuro_48
2019,-48.00690099,id_futuro_48
2020,-49.53094698,id_futuro_48
2021,-53.13861,id_futuro_48
2022,-40.96005735,id_futuro_48
2023,-40.85506748,id_futuro_48
2024,-52.93735913,id_futuro_48
2025,-46.50048026,id_futuro_48
2026,-41.80677186,id_futuro_48
2027,-49.65344311,id_futuro_48
2028,-35.49439422,id_futuro_48
2029,-49.02584021,id_futuro_48
2030,-42.27178753,id_futuro_48
2031,-37.4846785,id_futuro_48
2032,-46.35966443,id_futuro_48
2033,-45.79885863,id_futuro_48
2034,-46.25939077,id_futuro_48
2035,-46.47183667,id_futuro_48
2036,-44.40021781,id_futuro_48
2037,-47.58830749,id_futuro_48
2038,22.55388642,id_futuro_48
2039,-39.09416385,id_futuro_48
2040,-37.25905614,id_futuro_48
2041,-39.45081795,id_futuro_48
2042,-42.92622879,id_futuro_48
2043,-44.13644225,id_futuro_48
2044,-31.39262962,id_futuro_48
2045,-27.13680186,id_futuro_48
2046,-34.35691587,id_futuro_48
2047,-40.37601912,id_futuro_48
2048,-31.73189314,id_futuro_48
2049,-35.9289617,id_futuro_48
2050,-42.08864645,id_futuro_48
1990,-63.33224044,id_futuro_49
1991,-59.66992548,id_futuro_49
1992,-60.49756132,id_futuro_49
1993,-60.40270355,id_futuro_49
1994,-60.25809117,id_futuro_49
1995,-61.97127834,id_futuro_49
1996,-58.85718517,id_futuro_49
1997,-61.55841522,id_futuro_49
1998,-45.21235093,id_futuro_49
1999,-57.66985938,id_futuro_49
2000,-65.94570942,id_futuro_49
2001,-66.57002968,id_futuro_49
2002,-56.9177178,id_futuro_49
2003,-69.35342554,id_futuro_49
2004,-64.22017798,id_futuro_49
2005,-63.16781914,id_futuro_49
2006,-65.86464056,id_futuro_49
2007,-54.83547569,id_futuro_49
2008,-54.56990956,id_futuro_49
2009,-57.67206523,id_futuro_49
2010,-64.49615671,id_futuro_49
2011,-59.04463864,id_futuro_49
2012,-58.1032636,id_futuro_49
2013,-64.77339325,id_futuro_49
2014,-56.90301891,id_futuro_49
2015,-46.55264505,id_futuro_49
2016,-60.61134026,id_futuro_49
2017,13.47715115,id_futuro_49
2018,-50.41284301,id_futuro_49
2019,-48.00690099,id_futuro_49
2020,-49.53094698,id_futuro_49
2021,-45.79304316,id_futuro_49
2022,-53.10021838,id_futuro_49
2023,-51.92920987,id_futuro_49
2024,-48.13151907,id_futuro_49
2025,-53.24940873,id_futuro_49
2026,-53.54893729,id_futuro_49
2027,-45.81463054,id_futuro_49
2028,-41.71794562,id_futuro_49
2029,-21.96600866,id_futuro_49
2030,-43.95163808,id_futuro_49
2031,-55.41234202,id_futuro_49
2032,-47.17524074,id_futuro_49
2033,-53.38079484,id_futuro_49
2034,-44.59158968,id_futuro_49
2035,-46.52079616,id_futuro_49
2036,-54.23922826,id_futuro_49
2037,-42.52803105,id_futuro_49
2038,-49.91369358,id_futuro_49
2039,-42.97921,id_futuro_49
2040,-53.04509658,id_futuro_49
2041,-44.27125106,id_futuro_49
2042,-42.81384496,id_futuro_49
2043,-44.37495011,id_futuro_49
2044,-56.38369047,id_futuro_49
2045,-48.4752236,id_futuro_49
2046,-51.35210794,id_futuro_49
2047,-50.51593815,id_futuro_49
2048,-42.79104408,id_futuro_49
2049,-44.7036744,id_futuro_49
2050,-40.15399582,id_futuro_49
1990,-63.33224044,id_futuro_50
1991,-59.66992548,id_futuro_50
1992,-60.49756132,id_futuro_50
1993,-60.40270355,id_futuro_50
1994,-60.25809117,id_futuro_50
1995,-61.97127834,id_futuro_50
1996,-58.85718517,id_futuro_50
1997,-61.55841522,id_futuro_50
1998,-45.21235093,id_futuro_50
1999,-57.66985938,id_futuro_50
2000,-65.94570942,id_futuro_50
2001,-66.57002968,id_futuro_50
2002,-56.9177178,id_futuro_50
2003,-69.35342554,id_futuro_50
2004,-64.22017798,id_futuro_50
2005,-63.16781914,id_futuro_50
2006,-65.86464056,id_futuro_50
2007,-54.83547569,id_futuro_50
2008,-54.56990956,id_futuro_50
2009,-57.67206523,id_futuro_50
2010,-64.49615671,id_futuro_50
2011,-59.04463864,id_futuro_50
2012,-58.1032636,id_futuro_50
2013,-64.77339325,id_futuro_50
2014,-56.90301891,id_futuro_50
2015,-46.55264505,id_futuro_50
2016,-60.61134026,id_futuro_50
2017,13.47715115,id_futuro_50
2018,-50.41284301,id_futuro_50
2019,-48.00690099,id_futuro_50
2020,-49.53094698,id_futuro_50
2021,-41.98384587,id_futuro_50
2022,-41.24487521,id_futuro_50
2023,-53.92461215,id_futuro_50
2024,-51.66293834,id_futuro_50
2025,-51.51303533,id_futuro_50
2026,-51.28117537,id_futuro_50
2027,-39.75366765,id_futuro_50
2028,-43.15509551,id_futuro_50
2029,-45.76202729,id_futuro_50
2030,-39.19242228,id_futuro_50
2031,-51.72468,id_futuro_50
2032,-50.34718285,id_futuro_50
2033,-45.24641591,id_futuro_50
2034,-42.75813956,id_futuro_50
2035,-37.60778343,id_futuro_50
2036,-49.71526819,id_futuro_50
2037,-42.37394904,id_futuro_50
2038,-31.9832004,id_futuro_50
2039,-48.28641188,id_futuro_50
2040,-34.69233014,id_futuro_50
2041,-37.65877826,id_futuro_50
2042,-48.41261188,id_futuro_50
2043,-50.20428634,id_futuro_50
2044,-44.87273592,id_futuro_50
2045,-34.1317703,id_futuro_50
2046,-51.98146464,id_futuro_50
2047,-38.24031285,id_futuro_50
2048,-44.49615743,id_futuro_50
2049,-51.54107491,id_futuro_50
2050,-37.6820584,id_futuro_50
1990,-63.33224044,id_futuro_51
1991,-59.66992548,id_futuro_51
1992,-60.49756132,id_futuro_51
1993,-60.40270355,id_futuro_51
1994,-60.25809117,id_futuro_51
1995,-61.97127834,id_futuro_51
1996,-58.85718517,id_futuro_51
1997,-61.55841522,id_futuro_51
1998,-45.21235093,id_futuro_51
1999,-57.66985938,id_futuro_51
2000,-65.94570942,id_futuro_51
2001,-66.57002968,id_futuro_51
2002,-56.9177178,id_futuro_51
2003,-69.35342554,id_futuro_51
2004,-64.22017798,id_futuro_51
2005,-63.16781914,id_futuro_51
2006,-65.86464056,id_futuro_51
2007,-54.83547569,id_futuro_51
2008,-54.56990956,id_futuro_51
2009,-57.67206523,id_futuro_51
2010,-64.49615671,id_futuro_51
2011,-59.04463864,id_futuro_51
2012,-58.1032636,id_futuro_51
2013,-64.77339325,id_futuro_51
2014,-56.90301891,id_futuro_51
2015,-46.55264505,id_futuro_51
2016,-60.61134026,id_futuro_51
2017,13.47715115,id_futuro_51
2018,-50.41284301,id_futuro_51
2019,-48.00690099,id_futuro_51
2020,-49.53094698,id_futuro_51
2021,-55.43423214,id_futuro_51
2022,-46.88225589,id_futuro_51
2023,-52.21323055,id_futuro_51
2024,-44.2600189,id_futuro_51
2025,-49.04555294,id_futuro_51
2026,-55.98270671,id_futuro_51
2027,-49.73311892,id_futuro_51
2028,-53.59496296,id_futuro_51
2029,-53.54399614,id_futuro_51
2030,-49.7515673,id_futuro_51
2031,-46.55013976,id_futuro_51
2032,-55.59148524,id_futuro_51
2033,-50.5630138,id_futuro_51
2034,-50.01865907,id_futuro_51
2035,-49.48875968,id_futuro_51
2036,-57.83691506,id_futuro_51
2037,-61.55038391,id_futuro_51
2038,-47.12700279,id_futuro_51
2039,-59.59691307,id_futuro_51
2040,-60.85283663,id_futuro_51
2041,-60.82292792,id_futuro_51
2042,-59.99814907,id_futuro_51
2043,-62.44427838,id_futuro_51
2044,-61.39750332,id_futuro_51
2045,-69.46547031,id_futuro_51
2046,-59.05421114,id_futuro_51
2047,-56.88042295,id_futuro_51
2048,-53.9127842,id_futuro_51
2049,-63.04186888,id_futuro_51
2050,-60.73387961,id_futuro_51
1990,-63.33224044,id_futuro_52
1991,-59.66992548,id_futuro_52
1992,-60.49756132,id_futuro_52
1993,-60.40270355,id_futuro_52
1994,-60.25809117,id_futuro_52
1995,-61.97127834,id_futuro_52
1996,-58.85718517,id_futuro_52
1997,-61.55841522,id_futuro_52
1998,-45.21235093,id_futuro_52
1999,-57.66985938,id_futuro_52
2000,-65.94570942,id_futuro_52
2001,-66.57002968,id_futuro_52
2002,-56.9177178,id_futuro_52
2003,-69.35342554,id_futuro_52
2004,-64.22017798,id_futuro_52
2005,-63.16781914,id_futuro_52
